buffer size, load %, latency ns
10, 10, 0
10, 10, 51052
10, 10, 50266
10, 10, 49722
10, 10, 49521
10, 10, 49106
10, 10, 48963
10, 10, 48351
10, 10, 34651
10, 10, 34485
10, 10, 35156
10, 10, 34948
10, 10, 34539
10, 10, 37964
10, 10, 37619
10, 10, 38077
10, 10, 35375
10, 10, 37303
10, 10, 37132
10, 10, 37375
10, 10, 36863
10, 10, 36830
10, 10, 36148
10, 10, 56119
10, 10, 56393
10, 10, 56203
10, 10, 56450
10, 10, 56776
10, 10, 56856
10, 10, 70461
10, 10, 37817
10, 10, 39406
10, 10, 39181
10, 10, 39340
10, 10, 39913
10, 10, 39853
10, 10, 39707
10, 10, 39840
10, 10, 39721
10, 10, 40075
10, 10, 36405
10, 10, 36006
10, 10, 37101
10, 10, 38045
10, 10, 37993
10, 10, 37493
10, 10, 37925
10, 10, 37432
10, 10, 38127
10, 10, 36761
10, 10, 36856
10, 10, 37282
10, 10, 36693
10, 10, 36512
10, 10, 36606
10, 10, 36362
10, 10, 36149
10, 10, 36500
10, 10, 35267
10, 10, 35895
10, 10, 36432
10, 10, 36672
10, 10, 36829
10, 10, 37173
10, 10, 89188
10, 10, 44752
10, 10, 66889
10, 10, 75060
10, 10, 59736
10, 10, 59622
10, 10, 36433
10, 10, 36650
10, 10, 36684
10, 10, 36580
10, 10, 36568
10, 10, 36001
10, 10, 36384
10, 10, 36313
10, 10, 36124
10, 10, 36233
10, 10, 35031
10, 10, 58609
10, 10, 59341
10, 10, 59894
10, 10, 75754
10, 10, 35075
10, 10, 34507
10, 10, 34621
10, 10, 35163
10, 10, 37246
10, 10, 37991
10, 10, 37447
10, 10, 37433
10, 10, 36564
10, 10, 36286
10, 10, 36320
10, 10, 36106
10, 10, 36343
10, 10, 36458
10, 10, 36450
10, 10, 37189
10, 10, 37029
10, 10, 36969
10, 10, 36652
10, 10, 36669
10, 10, 37125
10, 10, 37019
10, 10, 37518
10, 10, 36946
10, 10, 37381
10, 10, 35753
10, 10, 35862
10, 10, 36335
10, 10, 36167
10, 10, 36392
10, 10, 35748
10, 10, 36298
10, 10, 35511
10, 10, 35533
10, 10, 35221
10, 10, 35660
10, 10, 35939
10, 10, 35789
10, 10, 36091
10, 10, 36056
10, 10, 36430
10, 10, 36682
10, 10, 36450
10, 10, 36608
10, 10, 36562
10, 10, 35507
10, 10, 35800
10, 10, 35650
10, 10, 36155
10, 10, 36621
10, 10, 36867
10, 10, 36769
10, 10, 36676
10, 10, 36658
10, 10, 36929
10, 10, 35285
10, 10, 35780
10, 10, 35200
10, 10, 35076
10, 10, 35178
10, 10, 34847
10, 10, 35167
10, 10, 35580
10, 10, 35437
10, 10, 35522
10, 10, 35145
10, 10, 35499
10, 10, 36131
10, 10, 36580
10, 10, 36645
10, 10, 36498
10, 10, 36442
10, 10, 36216
10, 10, 36622
10, 10, 36597
10, 10, 36365
10, 10, 36308
10, 10, 36486
10, 10, 35863
10, 10, 36057
10, 10, 35567
10, 10, 35666
10, 10, 35637
10, 10, 36023
10, 10, 35753
10, 10, 35179
10, 10, 35554
10, 10, 35785
10, 10, 35364
10, 10, 35321
10, 10, 35487
10, 10, 36086
10, 10, 35941
10, 10, 36050
10, 10, 36240
10, 10, 39345
10, 10, 39755
10, 10, 39840
10, 10, 39922
10, 10, 40388
10, 10, 40118
10, 10, 40487
10, 10, 41471
10, 10, 67556
10, 10, 69567
10, 10, 35903
10, 10, 84024
10, 10, 87907
10, 10, 90500
10, 10, 104277
10, 10, 105065
10, 10, 118988
10, 10, 119144
10, 10, 105188
10, 10, 93605
10, 10, 35884
10, 10, 35340
10, 10, 35384
10, 10, 36854
10, 10, 38664
10, 10, 58319
10, 10, 68567
10, 10, 72270
10, 10, 71998
10, 10, 72246
10, 10, 35945
10, 10, 62042
10, 10, 63327
10, 10, 66012
10, 10, 66529
10, 10, 67310
10, 10, 81206
10, 10, 81221
10, 10, 80785
10, 10, 57219
10, 10, 81097
10, 10, 82571
10, 10, 65143
10, 10, 69305
10, 10, 69617
10, 10, 74226
10, 10, 88255
10, 10, 130976
10, 10, 114627
10, 10, 115418
10, 10, 41704
10, 10, 43813
10, 10, 43256
10, 10, 41563
10, 10, 43305
10, 10, 42539
10, 10, 44223
10, 10, 44240
10, 10, 44034
10, 10, 43597
10, 10, 37657
10, 10, 50106
10, 10, 37348
10, 10, 37407
10, 10, 38189
10, 10, 44690
10, 10, 43837
10, 10, 48409
10, 10, 48522
10, 10, 49259
10, 10, 44230
10, 10, 50968
10, 10, 55362
10, 10, 66534
10, 10, 68039
10, 10, 68859
10, 10, 69166
10, 10, 69321
10, 10, 69785
10, 10, 71176
10, 10, 36235
10, 10, 69933
10, 10, 88197
10, 10, 87777
10, 10, 87481
10, 10, 62334
10, 10, 59313
10, 10, 57963
10, 10, 57733
10, 10, 57115
10, 10, 36073
10, 10, 76932
10, 10, 94174
10, 10, 94300
10, 10, 91833
10, 10, 67917
10, 10, 57667
10, 10, 57522
10, 10, 79571
10, 10, 75693
10, 10, 39380
10, 10, 39209
10, 10, 38641
10, 10, 38297
10, 10, 41371
10, 10, 79673
10, 10, 85570
10, 10, 108867
10, 10, 132656
10, 10, 134434
10, 10, 35328
10, 10, 35479
10, 10, 35570
10, 10, 35512
10, 10, 36226
10, 10, 37636
10, 10, 38314
10, 10, 38038
10, 10, 38595
10, 10, 38842
10, 10, 37766
10, 10, 37881
10, 10, 38006
10, 10, 38717
10, 10, 40242
10, 10, 39635
10, 10, 40022
10, 10, 39405
10, 10, 38971
10, 10, 37048
10, 10, 37324
10, 10, 37016
10, 10, 37232
10, 10, 37819
10, 10, 38049
10, 10, 37720
10, 10, 37611
10, 10, 37412
10, 10, 37409
10, 10, 37235
10, 10, 41657
10, 10, 41683
10, 10, 2185865
10, 10, 2192469
10, 10, 2200002
10, 10, 2206531
10, 10, 37672
10, 10, 40240
10, 10, 39531
10, 10, 40094
10, 10, 37214
10, 10, 36949
10, 10, 37461
10, 10, 38971
10, 10, 106889
10, 10, 84064
10, 10, 83472
10, 10, 112692
10, 10, 113740
10, 10, 96263
10, 10, 40735
10, 10, 50726
10, 10, 48468
10, 10, 41982
10, 10, 41112
10, 10, 39092
10, 10, 39194
10, 10, 38527
10, 10, 37496
10, 10, 37885
10, 10, 37976
10, 10, 38914
10, 10, 38353
10, 10, 38355
10, 10, 38436
10, 10, 38804
10, 10, 39400
10, 10, 38028
10, 10, 37527
10, 10, 37516
10, 10, 37336
10, 10, 36933
10, 10, 36784
10, 10, 36700
10, 10, 36942
10, 10, 37257
10, 10, 38407
10, 10, 37888
10, 10, 37596
10, 10, 37465
10, 10, 38923
10, 10, 61952
10, 10, 36385
10, 10, 36002
10, 10, 36057
10, 10, 35831
10, 10, 36226
10, 10, 35796
10, 10, 36345
10, 10, 37243
10, 10, 37650
10, 10, 37589
10, 10, 37621
10, 10, 37805
10, 10, 39564
10, 10, 42504
10, 10, 45097
10, 10, 47339
10, 10, 50502
10, 10, 78130
10, 10, 37114
10, 10, 68516
10, 10, 35944
10, 10, 35990
10, 10, 36951
10, 10, 59362
10, 10, 64250
10, 10, 66111
10, 10, 67033
10, 10, 67399
10, 10, 36730
10, 10, 36889
10, 10, 37420
10, 10, 37049
10, 10, 36194
10, 10, 35989
10, 10, 36300
10, 10, 35998
10, 10, 36516
10, 10, 36672
10, 10, 40488
10, 10, 40341
10, 10, 39997
10, 10, 40832
10, 10, 61233
10, 10, 67445
10, 10, 69190
10, 10, 39663
10, 10, 40451
10, 10, 40357
10, 10, 35653
10, 10, 35896
10, 10, 36415
10, 10, 36877
10, 10, 36785
10, 10, 37390
10, 10, 37999
10, 10, 37508
10, 10, 37735
10, 10, 37674
10, 10, 37769
10, 10, 37260
10, 10, 35714
10, 10, 35886
10, 10, 36260
10, 10, 59270
10, 10, 67400
10, 10, 68672
10, 10, 84489
10, 10, 37967
10, 10, 38518
10, 10, 38163
10, 10, 37116
10, 10, 37500
10, 10, 37950
10, 10, 37847
10, 10, 65207
10, 10, 67264
10, 10, 75950
10, 10, 76746
10, 10, 36642
10, 10, 58271
10, 10, 68337
10, 10, 68409
10, 10, 69733
10, 10, 71442
10, 10, 35156
10, 10, 34976
10, 10, 35510
10, 10, 35412
10, 10, 55340
10, 10, 36013
10, 10, 55872
10, 10, 55743
10, 10, 55761
10, 10, 55571
10, 10, 55919
10, 10, 55710
10, 10, 35868
10, 10, 36064
10, 10, 38021
10, 10, 38043
10, 10, 56310
10, 10, 56572
10, 10, 57173
10, 10, 57157
10, 10, 57294
10, 10, 56750
10, 10, 57470
10, 10, 57733
10, 10, 36262
10, 10, 36025
10, 10, 35764
10, 10, 36247
10, 10, 36045
10, 10, 36279
10, 10, 36059
10, 10, 36330
10, 10, 36183
10, 10, 36360
10, 10, 35899
10, 10, 35747
10, 10, 36102
10, 10, 36002
10, 10, 36479
10, 10, 36276
10, 10, 36114
10, 10, 35979
10, 10, 36321
10, 10, 35766
10, 10, 38558
10, 10, 38076
10, 10, 38076
10, 10, 37798
10, 10, 41170
10, 10, 39241
10, 10, 39087
10, 10, 39185
10, 10, 38618
10, 10, 38154
10, 10, 36280
10, 10, 36124
10, 10, 35846
10, 10, 36424
10, 10, 36071
10, 10, 36037
10, 10, 36339
10, 10, 36432
10, 10, 37301
10, 10, 37292
10, 10, 35981
10, 10, 36396
10, 10, 36458
10, 10, 36378
10, 10, 36975
10, 10, 36175
10, 10, 36372
10, 10, 35884
10, 10, 35908
10, 10, 36046
10, 10, 37958
10, 10, 37464
10, 10, 37342
10, 10, 37786
10, 10, 37807
10, 10, 37630
10, 10, 37960
10, 10, 37553
10, 10, 38218
10, 10, 37752
10, 10, 36851
10, 10, 36792
10, 10, 36481
10, 10, 36666
10, 10, 36856
10, 10, 36329
10, 10, 36583
10, 10, 37026
10, 10, 36920
10, 10, 36515
10, 10, 39393
10, 10, 39225
10, 10, 39418
10, 10, 39132
10, 10, 39373
10, 10, 39460
10, 10, 39386
10, 10, 40125
10, 10, 40260
10, 10, 39646
10, 10, 36102
10, 10, 36064
10, 10, 36193
10, 10, 36270
10, 10, 35756
10, 10, 36003
10, 10, 36040
10, 10, 36378
10, 10, 36442
10, 10, 36356
10, 10, 36934
10, 10, 37076
10, 10, 37551
10, 10, 36648
10, 10, 36609
10, 10, 36670
10, 10, 36667
10, 10, 36697
10, 10, 36564
10, 10, 36694
10, 10, 37301
10, 10, 36672
10, 10, 37166
10, 10, 37697
10, 10, 37588
10, 10, 37410
10, 10, 37301
10, 10, 37866
10, 10, 37744
10, 10, 37355
10, 10, 36190
10, 10, 35851
10, 10, 35692
10, 10, 35874
10, 10, 36166
10, 10, 35886
10, 10, 35736
10, 10, 35674
10, 10, 35816
10, 10, 35636
10, 10, 37265
10, 10, 36937
10, 10, 36413
10, 10, 36472
10, 10, 36500
10, 10, 36646
10, 10, 37072
10, 10, 37954
10, 10, 36873
10, 10, 36967
10, 10, 36938
10, 10, 36655
10, 10, 36519
10, 10, 36679
10, 10, 36457
10, 10, 37047
10, 10, 36586
10, 10, 36687
10, 10, 36614
10, 10, 36328
10, 10, 36385
10, 10, 36460
10, 10, 36556
10, 10, 36598
10, 10, 36964
10, 10, 36615
10, 10, 36346
10, 10, 36411
10, 10, 36866
10, 10, 36492
10, 10, 37265
10, 10, 37139
10, 10, 36882
10, 10, 37194
10, 10, 37145
10, 10, 36453
10, 10, 36687
10, 10, 36705
10, 10, 37039
10, 10, 36773
10, 10, 36385
10, 10, 36312
10, 10, 35718
10, 10, 36431
10, 10, 36316
10, 10, 35849
10, 10, 36061
10, 10, 36540
10, 10, 36334
10, 10, 36074
10, 10, 36836
10, 10, 36656
10, 10, 36304
10, 10, 36761
10, 10, 36830
10, 10, 36820
10, 10, 36557
10, 10, 36547
10, 10, 36695
10, 10, 36770
10, 10, 39311
10, 10, 39181
10, 10, 38782
10, 10, 39057
10, 10, 35882
10, 10, 36361
10, 10, 36452
10, 10, 36218
10, 10, 36440
10, 10, 39063
10, 10, 36972
10, 10, 36795
10, 10, 36649
10, 10, 36669
10, 10, 36795
10, 10, 36459
10, 10, 36654
10, 10, 37246
10, 10, 36676
10, 10, 36872
10, 10, 40115
10, 10, 39996
10, 10, 40015
10, 10, 41657
10, 10, 44122
10, 10, 54212
10, 10, 54816
10, 10, 55854
10, 10, 57761
10, 10, 39806
10, 10, 36927
10, 10, 37402
10, 10, 37771
10, 10, 38493
10, 10, 38887
10, 10, 36162
10, 10, 36483
10, 10, 36251
10, 10, 36005
10, 10, 36567
10, 10, 36010
10, 10, 35804
10, 10, 36013
10, 10, 36632
10, 10, 36290
10, 10, 36360
10, 10, 36396
10, 10, 37250
10, 10, 35846
10, 10, 36163
10, 10, 37314
10, 10, 37064
10, 10, 36973
10, 10, 36695
10, 10, 36839
10, 10, 37267
10, 10, 37220
10, 10, 36512
10, 10, 37143
10, 10, 36913
10, 10, 41029
10, 10, 40700
10, 10, 41769
10, 10, 42054
10, 10, 41041
10, 10, 41005
10, 10, 40673
10, 10, 40744
10, 10, 41037
10, 10, 40659
10, 10, 36838
10, 10, 38622
10, 10, 36713
10, 10, 36372
10, 10, 36512
10, 10, 36382
10, 10, 36888
10, 10, 36624
10, 10, 37177
10, 10, 37117
10, 10, 34836
10, 10, 34669
10, 10, 34895
10, 10, 34696
10, 10, 35376
10, 10, 35094
10, 10, 34615
10, 10, 34813
10, 10, 34509
10, 10, 34330
10, 10, 36443
10, 10, 36169
10, 10, 36714
10, 10, 36000
10, 10, 36101
10, 10, 35888
10, 10, 36162
10, 10, 35959
10, 10, 36140
10, 10, 35898
10, 10, 36973
10, 10, 36973
10, 10, 36786
10, 10, 36756
10, 10, 36897
10, 10, 36839
10, 10, 36833
10, 10, 36669
10, 10, 36767
10, 10, 36480
10, 10, 35871
10, 10, 36428
10, 10, 36803
10, 10, 35972
10, 10, 35995
10, 10, 36244
10, 10, 36001
10, 10, 36118
10, 10, 36068
10, 10, 35717
10, 10, 36646
10, 10, 36744
10, 10, 36888
10, 10, 36807
10, 10, 37139
10, 10, 36858
10, 10, 37105
10, 10, 36773
10, 10, 37602
10, 10, 36507
10, 10, 35698
10, 10, 35563
10, 10, 35753
10, 10, 35889
10, 10, 35991
10, 10, 35733
10, 10, 36218
10, 10, 35620
10, 10, 35936
10, 10, 35576
10, 10, 35849
10, 10, 35715
10, 10, 35842
10, 10, 35949
10, 10, 35892
10, 10, 36183
10, 10, 36829
10, 10, 35488
10, 10, 35714
10, 10, 35738
10, 10, 36588
10, 10, 36438
10, 10, 36673
10, 10, 36547
10, 10, 36235
10, 10, 36512
10, 10, 36383
10, 10, 36218
10, 10, 36484
10, 10, 36481
10, 10, 53675
10, 10, 53369
10, 10, 38234
10, 10, 38641
10, 10, 38377
10, 10, 38975
10, 10, 39827
10, 10, 39799
10, 10, 40031
10, 10, 39055
10, 10, 36229
10, 10, 36470
10, 10, 36543
10, 10, 36611
10, 10, 36241
10, 10, 36486
10, 10, 36864
10, 10, 36445
10, 10, 36020
10, 10, 36104
10, 10, 35560
10, 10, 35777
10, 10, 36257
10, 10, 35723
10, 10, 35795
10, 10, 35518
10, 10, 35879
10, 10, 35680
10, 10, 35633
10, 10, 35485
10, 10, 37895
10, 10, 38291
10, 10, 38053
10, 10, 38627
10, 10, 38581
10, 10, 35525
10, 10, 35837
10, 10, 36149
10, 10, 37056
10, 10, 36993
10, 10, 35318
10, 10, 35595
10, 10, 35657
10, 10, 36058
10, 10, 37123
10, 10, 36498
10, 10, 36986
10, 10, 36422
10, 10, 36351
10, 10, 36064
10, 10, 37090
10, 10, 37041
10, 10, 36427
10, 10, 37392
10, 10, 37478
10, 10, 37256
10, 10, 37186
10, 10, 37038
10, 10, 37534
10, 10, 38382
10, 10, 37024
10, 10, 36777
10, 10, 36793
10, 10, 36869
10, 10, 36937
10, 10, 37433
10, 10, 37141
10, 10, 36797
10, 10, 36858
10, 10, 36691
10, 10, 58542
10, 10, 58624
10, 10, 58009
10, 10, 70933
10, 10, 70898
10, 10, 70366
10, 10, 39128
10, 10, 38861
10, 10, 58232
10, 10, 58390
10, 10, 36957
10, 10, 37040
10, 10, 36883
10, 10, 36991
10, 10, 36869
10, 10, 36802
10, 10, 36852
10, 10, 36633
10, 10, 36774
10, 10, 36689
10, 10, 36797
10, 10, 36602
10, 10, 36908
10, 10, 36846
10, 10, 35699
10, 10, 35710
10, 10, 35678
10, 10, 35512
10, 10, 35977
10, 10, 35564
10, 10, 36821
10, 10, 36298
10, 10, 36091
10, 10, 35750
10, 10, 35891
10, 10, 36091
10, 10, 36289
10, 10, 36285
10, 10, 36292
10, 10, 36053
10, 10, 35307
10, 10, 35304
10, 10, 35803
10, 10, 35773
10, 10, 35870
10, 10, 56138
10, 10, 56420
10, 10, 78818
10, 10, 35509
10, 10, 35461
10, 10, 36692
10, 10, 36414
10, 10, 36750
10, 10, 36646
10, 10, 36517
10, 10, 36620
10, 10, 44527
10, 10, 67026
10, 10, 80509
10, 10, 80722
10, 10, 36823
10, 10, 36720
10, 10, 36136
10, 10, 36288
10, 10, 36112
10, 10, 36395
10, 10, 36432
10, 10, 37348
10, 10, 60145
10, 10, 70136
10, 10, 36446
10, 10, 36041
10, 10, 35818
10, 10, 35745
10, 10, 36056
10, 10, 35937
10, 10, 36221
10, 10, 37454
10, 10, 60879
10, 10, 62786
10, 10, 38140
10, 10, 38283
10, 10, 37839
10, 10, 58231
10, 10, 36857
10, 10, 38213
10, 10, 38168
10, 10, 38645
10, 10, 38433
10, 10, 38263
10, 10, 38997
10, 10, 38895
10, 10, 38936
10, 10, 38408
10, 10, 37211
10, 10, 37344
10, 10, 37252
10, 10, 37604
10, 10, 37485
10, 10, 38558
10, 10, 40410
10, 10, 40162
10, 10, 38145
10, 10, 41728
10, 10, 42156
10, 10, 42362
10, 10, 42812
10, 10, 42877
10, 10, 43273
10, 10, 39370
10, 50, 717824
10, 50, 188234
10, 50, 422838
10, 50, 417546
10, 50, 407931
10, 50, 428282
10, 50, 446214
10, 50, 449983
10, 50, 189172
10, 50, 412294
10, 50, 118296
10, 50, 113882
10, 50, 100455
10, 50, 133849
10, 50, 107588
10, 50, 147065
10, 50, 140604
10, 50, 134399
10, 50, 120036
10, 50, 114595
10, 50, 126321
10, 50, 99658
10, 50, 105676
10, 50, 84434
10, 50, 115444
10, 50, 104887
10, 50, 117135
10, 50, 209393
10, 50, 128821
10, 50, 119239
10, 50, 140998
10, 50, 128471
10, 50, 119996
10, 50, 107042
10, 50, 97148
10, 50, 107118
10, 50, 85023
10, 50, 89137
10, 50, 80966
10, 50, 101969
10, 50, 129567
10, 50, 124884
10, 50, 121794
10, 50, 99609
10, 50, 87210
10, 50, 108783
10, 50, 118455
10, 50, 130309
10, 50, 145363
10, 50, 141221
10, 50, 132248
10, 50, 140143
10, 50, 126286
10, 50, 151826
10, 50, 166989
10, 50, 154926
10, 50, 153475
10, 50, 138355
10, 50, 125280
10, 50, 143769
10, 50, 125703
10, 50, 123217
10, 50, 145687
10, 50, 142030
10, 50, 141387
10, 50, 142681
10, 50, 148097
10, 50, 139933
10, 50, 147910
10, 50, 148747
10, 50, 159989
10, 50, 161989
10, 50, 165563
10, 50, 128421
10, 50, 153757
10, 50, 152865
10, 50, 151985
10, 50, 153323
10, 50, 147076
10, 50, 153540
10, 50, 125185
10, 50, 106960
10, 50, 129600
10, 50, 124774
10, 50, 127993
10, 50, 142802
10, 50, 149046
10, 50, 131912
10, 50, 170709
10, 50, 155597
10, 50, 106655
10, 50, 101940
10, 50, 95015
10, 50, 96573
10, 50, 97090
10, 50, 107430
10, 50, 107942
10, 50, 135473
10, 50, 116471
10, 50, 125477
10, 50, 106802
10, 50, 100777
10, 50, 70439
10, 50, 107525
10, 50, 109624
10, 50, 113484
10, 50, 99712
10, 50, 117356
10, 50, 113954
10, 50, 106216
10, 50, 102592
10, 50, 123448
10, 50, 138432
10, 50, 158604
10, 50, 166966
10, 50, 177853
10, 50, 176389
10, 50, 171905
10, 50, 176645
10, 50, 184151
10, 50, 131405
10, 50, 112672
10, 50, 107607
10, 50, 144893
10, 50, 133537
10, 50, 84185
10, 50, 96275
10, 50, 106709
10, 50, 85002
10, 50, 83380
10, 50, 110938
10, 50, 84020
10, 50, 81661
10, 50, 114378
10, 50, 112098
10, 50, 87713
10, 50, 97795
10, 50, 86027
10, 50, 84918
10, 50, 127078
10, 50, 121832
10, 50, 125712
10, 50, 127209
10, 50, 117932
10, 50, 135294
10, 50, 127488
10, 50, 76393
10, 50, 86706
10, 50, 91341
10, 50, 110688
10, 50, 84905
10, 50, 80402
10, 50, 93195
10, 50, 100125
10, 50, 97174
10, 50, 110543
10, 50, 85997
10, 50, 84397
10, 50, 94098
10, 50, 93656
10, 50, 88339
10, 50, 86707
10, 50, 82539
10, 50, 84737
10, 50, 84954
10, 50, 101169
10, 50, 83352
10, 50, 80088
10, 50, 84448
10, 50, 88458
10, 50, 129391
10, 50, 93562
10, 50, 82673
10, 50, 114568
10, 50, 100736
10, 50, 101175
10, 50, 125451
10, 50, 125760
10, 50, 123993
10, 50, 125545
10, 50, 80901
10, 50, 86323
10, 50, 77574
10, 50, 77042
10, 50, 76329
10, 50, 87124
10, 50, 105098
10, 50, 97102
10, 50, 102878
10, 50, 105970
10, 50, 68735
10, 50, 69816
10, 50, 74326
10, 50, 87325
10, 50, 88487
10, 50, 72060
10, 50, 72603
10, 50, 79440
10, 50, 87384
10, 50, 95864
10, 50, 102338
10, 50, 99824
10, 50, 81482
10, 50, 86597
10, 50, 87131
10, 50, 93152
10, 50, 87606
10, 50, 102623
10, 50, 115632
10, 50, 119261
10, 50, 83566
10, 50, 75173
10, 50, 96761
10, 50, 92091
10, 50, 104314
10, 50, 100602
10, 50, 79037
10, 50, 79383
10, 50, 67291
10, 50, 81361
10, 50, 90848
10, 50, 104355
10, 50, 106364
10, 50, 102618
10, 50, 114379
10, 50, 111370
10, 50, 94599
10, 50, 75122
10, 50, 74697
10, 50, 75145
10, 50, 118258
10, 50, 99004
10, 50, 101397
10, 50, 104107
10, 50, 84517
10, 50, 80877
10, 50, 105019
10, 50, 84174
10, 50, 103075
10, 50, 107166
10, 50, 89883
10, 50, 88425
10, 50, 81498
10, 50, 68103
10, 50, 77815
10, 50, 85919
10, 50, 89845
10, 50, 107475
10, 50, 98293
10, 50, 70436
10, 50, 84409
10, 50, 70285
10, 50, 82622
10, 50, 82565
10, 50, 95409
10, 50, 85434
10, 50, 127449
10, 50, 123350
10, 50, 108370
10, 50, 100053
10, 50, 70487
10, 50, 74040
10, 50, 62909
10, 50, 108500
10, 50, 103797
10, 50, 90706
10, 50, 92792
10, 50, 110892
10, 50, 97916
10, 50, 101036
10, 50, 126886
10, 50, 129475
10, 50, 109620
10, 50, 106468
10, 50, 109160
10, 50, 80607
10, 50, 79601
10, 50, 104429
10, 50, 110575
10, 50, 131155
10, 50, 131265
10, 50, 134345
10, 50, 140508
10, 50, 109515
10, 50, 121576
10, 50, 119727
10, 50, 107707
10, 50, 95762
10, 50, 121149
10, 50, 143954
10, 50, 120196
10, 50, 74069
10, 50, 99526
10, 50, 87536
10, 50, 89235
10, 50, 89980
10, 50, 87769
10, 50, 94626
10, 50, 87446
10, 50, 89992
10, 50, 83716
10, 50, 77264
10, 50, 79607
10, 50, 71089
10, 50, 65719
10, 50, 41023
10, 50, 64963
10, 50, 59821
10, 50, 67886
10, 50, 81271
10, 50, 83072
10, 50, 78524
10, 50, 77543
10, 50, 96347
10, 50, 89163
10, 50, 100804
10, 50, 78836
10, 50, 98519
10, 50, 85658
10, 50, 95088
10, 50, 79636
10, 50, 77412
10, 50, 109686
10, 50, 101649
10, 50, 106943
10, 50, 116254
10, 50, 107944
10, 50, 84370
10, 50, 69245
10, 50, 70932
10, 50, 86135
10, 50, 88317
10, 50, 105872
10, 50, 90873
10, 50, 100455
10, 50, 102601
10, 50, 107619
10, 50, 93717
10, 50, 92019
10, 50, 94045
10, 50, 78268
10, 50, 89700
10, 50, 83902
10, 50, 89372
10, 50, 70508
10, 50, 82483
10, 50, 87560
10, 50, 87494
10, 50, 93898
10, 50, 110653
10, 50, 76828
10, 50, 88023
10, 50, 79061
10, 50, 101740
10, 50, 92246
10, 50, 81842
10, 50, 89327
10, 50, 90013
10, 50, 102267
10, 50, 102291
10, 50, 113081
10, 50, 94695
10, 50, 99101
10, 50, 86796
10, 50, 89097
10, 50, 82020
10, 50, 82870
10, 50, 99334
10, 50, 100533
10, 50, 104946
10, 50, 115955
10, 50, 103391
10, 50, 133516
10, 50, 67547
10, 50, 79646
10, 50, 111345
10, 50, 115313
10, 50, 108165
10, 50, 105451
10, 50, 91876
10, 50, 72622
10, 50, 91153
10, 50, 87392
10, 50, 79289
10, 50, 95100
10, 50, 102294
10, 50, 91145
10, 50, 96930
10, 50, 95120
10, 50, 83065
10, 50, 120030
10, 50, 101388
10, 50, 102134
10, 50, 95713
10, 50, 95611
10, 50, 91041
10, 50, 99883
10, 50, 145191
10, 50, 98797
10, 50, 102822
10, 50, 85894
10, 50, 85108
10, 50, 109365
10, 50, 103681
10, 50, 108547
10, 50, 78820
10, 50, 91451
10, 50, 74417
10, 50, 72422
10, 50, 75188
10, 50, 131734
10, 50, 143126
10, 50, 109940
10, 50, 95464
10, 50, 90522
10, 50, 74869
10, 50, 84827
10, 50, 102416
10, 50, 99137
10, 50, 114978
10, 50, 117537
10, 50, 113428
10, 50, 112440
10, 50, 125368
10, 50, 121891
10, 50, 107329
10, 50, 96984
10, 50, 100605
10, 50, 85886
10, 50, 88992
10, 50, 67379
10, 50, 78593
10, 50, 76774
10, 50, 73887
10, 50, 81657
10, 50, 90457
10, 50, 98348
10, 50, 93184
10, 50, 88261
10, 50, 87673
10, 50, 58028
10, 50, 88279
10, 50, 86554
10, 50, 79256
10, 50, 81856
10, 50, 87467
10, 50, 78793
10, 50, 76971
10, 50, 70130
10, 50, 68431
10, 50, 60879
10, 50, 66274
10, 50, 50871
10, 50, 73485
10, 50, 83376
10, 50, 81634
10, 50, 81150
10, 50, 82996
10, 50, 84293
10, 50, 93274
10, 50, 111998
10, 50, 124651
10, 50, 120957
10, 50, 91243
10, 50, 95236
10, 50, 86878
10, 50, 102743
10, 50, 111983
10, 50, 112115
10, 50, 111531
10, 50, 120096
10, 50, 119050
10, 50, 111096
10, 50, 109901
10, 50, 113268
10, 50, 101308
10, 50, 95164
10, 50, 105203
10, 50, 107027
10, 50, 85901
10, 50, 78352
10, 50, 77910
10, 50, 81426
10, 50, 67639
10, 50, 79061
10, 50, 68462
10, 50, 88700
10, 50, 74339
10, 50, 69676
10, 50, 77298
10, 50, 104591
10, 50, 95530
10, 50, 77288
10, 50, 82795
10, 50, 70096
10, 50, 76145
10, 50, 72306
10, 50, 72890
10, 50, 84642
10, 50, 78316
10, 50, 63248
10, 50, 87486
10, 50, 71761
10, 50, 81592
10, 50, 66805
10, 50, 75667
10, 50, 76722
10, 50, 83251
10, 50, 90722
10, 50, 102116
10, 50, 67097
10, 50, 90146
10, 50, 92123
10, 50, 73386
10, 50, 91966
10, 50, 108908
10, 50, 87252
10, 50, 78243
10, 50, 85777
10, 50, 79214
10, 50, 133405
10, 50, 123075
10, 50, 90730
10, 50, 111583
10, 50, 108782
10, 50, 121900
10, 50, 109514
10, 50, 119268
10, 50, 116058
10, 50, 123012
10, 50, 88356
10, 50, 80388
10, 50, 81728
10, 50, 84981
10, 50, 73550
10, 50, 87139
10, 50, 74880
10, 50, 81632
10, 50, 72379
10, 50, 68697
10, 50, 101542
10, 50, 96804
10, 50, 105884
10, 50, 74205
10, 50, 65181
10, 50, 78267
10, 50, 84763
10, 50, 83900
10, 50, 95207
10, 50, 88409
10, 50, 78760
10, 50, 69194
10, 50, 73932
